image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistWID,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistWID,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_denth,type_inf2h,roi_maxpr,texture3d_mean_autoc,texture3d_mean_contr,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_contr,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_dvarh,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d_maxpr,neighbor3d_corrp,bin_num3d_cprom,short_image_name
appliedMASKiso_flu_1mgml_roi3_8bit.ome,38,83.70538846,59.15192308,0.881972308,3.507392308,90.716,43.5665,0.891835,3.3032,26.0,50.9106611,43.05597738,0.062925017,0.985967707,38.0,5567,21.5446,4479,130,34.4538,25,1.3413,0.0229,0.2048,0.08581,131072,0.45535531640052795,2320.3681640625,0.25340816378593445,24.57932472229004,21.76276206970215,1626.3201904296875,0.6738218069076538,0.4576173424720764,2315.35888671875,0.2413395345211029,24.477535247802734,19.97631072998047,1600.208984375,0.6857602596282959,0.15682876110076904,641.807373046875,0.1311390995979309,6.831275939941406,10.360333442687988,576.4402465820312,0.11820699274539948,1mgml,flu,roi3,19032.733653738684,2928.6582839685557,20968.92301940918,21458.745414733887,166.21727953503967,24915.726852416992,24034.998286203943,8482.481315897321,2928.6582839685557,37004.785589210536,18199.63816549309,56726.99530568906,56691.64651093476,65252.251965277,63562.64498342088,64411.36770629883,11158.398378141437,46379.93204426065,35400.08632316233,20678.318579784656,17760.63306136135,19542.06516150665,18934.0,2583.0,19629.0,21451.0,72.0,24927.0,24019.0,7660.0,2583.0,37396.0,17467.0,57531.0,57516.0,65285.0,63750.0,65535.0,9632.5,47945.0,35346.0,20082.0,17686.0,19845.0,1750.5501083979977,1582.5543706912263,3984.3709155781626,45.901156480656475,1039.1261152039722,357.32756423911115,5025.602650228649,3801.3696921424494,1582.5543706912263,8332.700663504465,5875.398012937861,3808.933953725497,3862.743649059002,148.21423043555527,872.4402184267275,3744.0754037196702,7939.335007486032,7933.253390164685,1559.867488191118,5915.268992531772,1791.0985582018798,1901.3416004398057,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,39,85.93742414,62.86210345,0.906926897,3.47157931,98.973,52.131,0.92633,3.2346,29.0,59.25012108,31.17944156,0.053462597,0.796512979,39.0,5968,19.9626,4784,140,34.1714,39,1.3617,0.0181,0.2178,0.09214,131072,0.43382394313812256,2444.30615234375,0.23694606125354767,25.9697265625,22.352210998535156,1671.297119140625,0.6590569019317627,0.4320656955242157,2444.776123046875,0.22022798657417297,25.949222564697266,20.985841751098633,1650.547607421875,0.6662518382072449,0.13866186141967773,557.2955932617188,0.13030551373958588,5.963229656219482,9.47818660736084,529.4071655273438,0.10662176460027695,1mgml,flu,roi3,18135.695400889697,3913.3310098427264,21173.662803649902,21459.619201660156,220.97295877263653,24914.2127532959,27550.108480156923,11382.534659707871,3913.331044870223,28986.35826123507,22932.644015552207,53697.637570492836,53657.41272899226,65157.08385582682,62887.13359487197,64402.4295501709,11962.043658023826,38557.0964306981,34526.71886931241,25357.483764755332,17099.696171494623,17704.09723633052,17975.0,3739.0,19629.0,21451.0,100.0,24927.0,28078.0,11036.0,3739.0,27951.0,22583.0,54025.0,53991.0,65173.0,62965.0,65535.0,10630.5,38522.0,34432.0,25229.0,17120.0,17713.0,2224.337345962995,1600.272700170099,4131.630372728115,22.917306534393706,1375.815048282764,403.35248128711635,3635.520824356917,3532.2755514444075,1600.2727103957054,6753.978723551712,5016.236792051327,3540.910292336731,3578.898723792349,146.19307072722108,808.9700434338664,3635.6910466721465,8260.55476279009,7878.38701341086,2006.276650089659,4956.162344825193,2231.3850699745103,2271.5568877110236,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,40,94.7042,55.48682667,0.9007752,3.370153333,98.973,45.669,0.91228,3.0112,75.0,55.74164261,26.43728044,0.060493975,1.086532665,40.0,7186,16.24,5858,176,33.2841,56,1.4192,0.0246,0.5097,0.05583,131072,0.10191299021244049,3633.405517578125,0.14559650421142578,41.52334976196289,45.92832946777344,2125.154541015625,0.33673763275146484,0.08456431329250336,3773.281982421875,0.12425562739372253,43.072021484375,45.95128631591797,2117.529052734375,0.322683185338974,0.07348570227622986,427.3008117675781,0.09798120707273483,4.655858516693115,9.333351135253906,185.597900390625,0.08996403217315674,1mgml,flu,roi3,15362.210552312528,4396.693683580303,21627.076095581055,21462.24388885498,168.4196826822332,24959.236946105957,28659.645831462356,12995.67789253106,4396.6937135159405,25436.276500523873,24248.366696602305,51952.14798682832,51929.81712318515,65109.59854812154,62507.068118545125,63881.04831695557,8716.16385736954,33875.1517138153,31742.340308337076,26290.702679239635,13941.463059422242,14519.866591827571,15030.0,4420.0,19629.0,21451.0,100.0,24927.0,29179.0,13171.0,4420.0,24063.5,24695.0,51745.0,51730.0,65107.0,62464.0,65533.0,6620.0,32908.0,31506.0,26799.0,12971.5,13670.0,2562.291369320754,1227.09926545405,5079.614300648418,34.31623023541015,1187.8155125671599,512.8775651820831,2508.0419504228867,2946.283812676285,1227.0993084463043,6230.199854575132,4689.236837494514,3011.835255159011,3028.887800235488,113.44062956256494,679.7282246436633,4046.607855092521,7815.754894732815,7744.174809570667,2505.057861558943,4663.883700241265,2965.4823264754737,2328.7286999496873,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,41,102.4520189,60.62998113,0.917135849,3.48834717,106.89,45.593,0.92032,3.1864,53.0,50.97781775,31.76112015,0.037765957,1.065068301,41.0,6946,16.8703,5735,181,31.6851,53,1.4081,0.0254,0.4321,0.04325,131072,0.15352408587932587,3654.1142578125,0.14012691378593445,40.762332916259766,39.45793914794922,2134.688720703125,0.4043676555156708,0.13570380210876465,3760.87646484375,0.1161784827709198,41.9108772277832,39.4780387878418,2147.837158203125,0.39169424772262573,0.08105294406414032,427.6388244628906,0.09663750231266022,4.69173526763916,8.452707290649414,246.6873016357422,0.08752523362636566,1mgml,flu,roi3,14988.463836700099,4397.820242972171,21337.692916870117,21460.624755859375,189.24549724537363,24968.241754468952,28502.493749117108,12989.187014408815,4397.820242972171,24614.384588218676,25003.5998728634,51961.73608560531,51938.59883104958,65109.541707868346,62508.79587512361,64270.8159866333,8113.149551737686,33319.04497457268,31356.887307529312,26743.81706455714,13900.21687385224,14031.623675660405,14839.0,4463.0,19629.0,21451.0,107.0,24927.0,29224.0,13247.5,4463.0,22148.0,26086.0,51682.0,51655.0,65103.0,62447.0,65535.0,5599.0,31677.0,31315.0,27964.5,14655.0,13587.0,2412.609681084965,1337.0087787286209,4545.150455592226,25.161095647712266,1460.3609213915965,537.2175038543929,2877.734044373942,3250.312384876003,1337.0087794417982,7305.636080283137,5332.103879859995,3324.5758659999997,3344.0430974207206,123.87189863570143,750.2255408193531,3743.214489266204,8195.798200378678,8806.638735643977,2345.201783447515,5341.952472796823,2684.3308085602835,1959.3749971878126,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,42,81.6747996,52.83433663,0.899345347,3.417717822,78.996,43.539,0.91394,3.0758,101.0,57.73864566,26.03214343,0.059184663,1.047824258,42.0,6273,18.8948,5225,138,37.8623,34,1.3777,0.0146,0.6749,0.04622,131072,0.03797702491283417,3292.38134765625,0.10548659414052963,39.36146545410156,58.44601821899414,1816.1185302734375,0.22300982475280762,0.02175530418753624,3400.29736328125,0.06272649765014648,40.64274978637695,59.809513092041016,1807.82666015625,0.19777530431747437,0.05473091080784798,400.1796875,0.12019183486700058,4.504593372344971,8.062512397766113,109.02388000488281,0.08801846206188202,1mgml,flu,roi3,13778.37830933056,3764.9199317220955,21606.34652709961,21462.240074157715,149.16676086907373,25044.248657226562,26754.132305396666,11175.620051547558,3764.919954330673,28955.75057086659,22271.351065994437,53838.41831520879,53825.17396170107,65170.566344871244,62930.03381112794,63919.86234283447,6628.07149657705,38101.762282109834,30087.567068345732,23914.041814564447,12606.017250344781,13152.821516583392,13078.0,3625.0,19629.0,21451.0,85.0,25016.0,27675.0,10853.0,3625.0,27982.0,22282.0,54149.0,54145.0,65184.0,63003.0,65398.0,4321.0,39063.5,29380.0,23817.0,11514.0,12567.0,1933.4562929742704,1424.060393310917,5088.370620612631,39.401425999670224,1300.510601338975,617.8922813989357,3740.3062730876172,3797.679467850946,1424.0604134828197,9323.460262417313,6113.605101296532,3921.836753752779,3938.906447487207,134.5227617440868,880.4692032429739,4258.123244553339,7534.127085663736,10377.779184530578,1936.2201637766232,6189.09701464137,2233.693005699817,1319.098218567244,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,43,79.29347368,53.58244737,0.891314737,3.196027632,73.0635,45.305,0.90642,2.73505,76.0,56.52312376,26.71505543,0.061776166,0.950156523,43.0,5541,21.6551,4601,132,34.8561,40,1.34,0.0278,0.6257,0.01596,131072,0.04947642236948013,3495.81396484375,0.0905032828450203,41.35967254638672,53.4224739074707,1862.4921875,0.2502221167087555,0.03273974731564522,3625.01806640625,0.042237788438797,42.85826873779297,54.53398895263672,1861.8692626953125,0.22529998421669006,0.05790015682578087,411.3554992675781,0.11521725356578827,4.7389116287231445,7.159162998199463,80.6999282836914,0.08624294400215149,1mgml,flu,roi3,13233.929580899658,3285.871501908327,21325.70733642578,21460.700897216797,133.73260251923568,25052.05645751953,25006.63341828336,9767.176858637467,3285.87147752076,32796.36637442232,20057.157690009633,55307.71056835225,55298.07493080028,65216.89896230902,63258.0135350998,64045.73021697998,6268.643357834786,41766.91646038849,29501.51872355473,21682.930385689375,12091.791291199746,12894.36982526308,12620.0,2947.0,19629.0,21451.0,70.0,25031.0,25497.0,8837.0,2947.0,33751.0,19145.0,56258.0,56257.0,65249.0,63473.0,65456.0,4016.0,44872.0,28860.0,20686.0,11179.0,12560.0,1627.8126429477522,1513.9907747378716,4862.897861359159,47.02481868325543,1312.0498037517614,590.6854196101253,4591.663530035414,4148.121482862958,1513.9907237374464,10566.983329186936,6580.998203199838,4297.505761669979,4312.704915551984,143.8738059751382,962.9765826489942,4173.928908655405,7332.768147313922,11182.152237205222,1658.9731501241176,6716.4416126254455,1928.953631094197,940.5092381642339,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,44,86.06857119,42.12513559,0.89161322,2.626830508,86.532,38.514,0.90319,2.4647,59.0,57.58910135,13.05827606,0.058983871,0.52336504,44.0,4897,24.766,4080,131,31.145,26,1.3085,0.0232,0.5185,0.03826,131072,0.0878344401717186,3703.037841796875,0.08084071427583694,43.22691345214844,43.750370025634766,1902.4267578125,0.3218977749347687,0.07031919062137604,3843.693359375,0.03353549912571907,44.85047912597656,44.65209197998047,1918.5302734375,0.30091068148612976,0.06331757456064224,418.0032043457031,0.09954571723937988,4.857319355010986,5.669604778289795,89.7112045288086,0.07861315459012985,1mgml,flu,roi3,12742.22853148911,2743.162433784579,20657.270484924316,21457.232330322266,110.29293702177752,25031.477462768555,22617.8943790465,8163.288007651559,2743.1624190700413,37732.831165391406,17178.107195409066,56983.453016480285,56977.0833725721,65269.42694231901,63631.69264273102,64373.65293884277,5845.08375739645,46264.253369629194,28964.136080047087,18762.702516185993,11576.588404944085,12792.709108299,12261.0,2314.0,19629.0,21451.0,53.0,24957.0,22674.0,6940.0,2314.0,39785.5,15863.0,58248.0,58248.0,65311.0,63916.0,65532.0,3968.0,49870.0,28449.0,17403.5,10884.0,12615.0,1332.7155960342222,1569.2354273984247,4205.133503762487,121.03509690540047,1240.572485540713,533.1538395936672,5477.44201704196,4348.880227333533,1569.2353871121668,11248.503374124604,6724.429260886655,4514.602479493783,4527.144913064392,149.39267139278053,1010.2747505213256,3554.3765985714376,6713.502708072613,11029.94822027998,1385.8706542349985,6906.947213331746,1641.7539697851275,669.3374959142483,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_1mgml_roi3_8bit.ome,45,93.55880323,43.73432258,0.911120968,2.400509677,90.0,40.316,0.91107,2.3305,31.0,53.95148281,12.11432811,0.042410728,0.219255649,45.0,4155,29.5458,3425,108,31.713,27,1.2601,0.0352,0.5066,0.04014,131072,0.09300448000431061,3683.663818359375,0.11527086794376373,43.39174270629883,42.034934997558594,1842.5986328125,0.3305562734603882,0.07526764273643494,3816.62841796875,0.08156824856996536,44.95939636230469,43.18934631347656,1864.233642578125,0.30922555923461914,0.062045663595199585,410.4083251953125,0.11246414482593536,4.829314231872559,5.030747890472412,83.6361083984375,0.07612733542919159,1mgml,flu,roi3,12288.062483998736,2127.1552864265595,20067.48476409912,21454.95402491779,73.6099085664362,25013.414184570312,19441.06231641737,6343.428382062753,2127.1552864265595,43655.65193295282,13679.224110142046,58886.869354377195,58883.552386259245,65329.0602099366,64056.01265041189,64594.09582519531,5284.200025307646,51358.1897862984,28459.923419828014,15209.882702938829,11067.312766374,12821.937772021505,11976.0,1753.0,19629.0,21451.0,35.0,24934.0,19396.0,5257.0,1753.0,45622.0,12592.0,60017.0,60017.0,65365.0,64309.0,65535.0,4121.0,54017.0,28118.0,14097.0,10628.0,12724.0,1011.200078698057,1484.0981920643112,3428.746749002553,403.7934035465448,922.2594877814977,423.43397836718117,6232.535989206322,4211.709163085197,1484.0981920643112,10936.647950377586,6372.941909022135,4386.72970414879,4395.183291495503,142.0884080256222,979.7475783537337,2592.571844052613,5261.3956509129675,9458.896072587384,1084.214152528499,6619.261300238783,1325.0084546505836,489.95090455091304,D1,N2,t,appliedMASKiso_1mgml_roi3_8bit.ome
appliedMASKiso_flu_2mgml_roi1_8bit.ome,1,61.190115,59.82225,0.927755,3.754525,40.8975,51.6545,0.936475,3.77295,40.0,54.97644338,29.31922831,0.037883696,0.701475596,1.0,4591,26.55,3778,116,32.569,25,1.2821,0.0232,0.1364,0.1896,131072,0.634524941444397,1074.37548828125,0.5450619459152222,12.406704902648926,15.24341869354248,1299.71484375,0.7977774143218994,0.6418723464012146,1040.701416015625,0.5706746578216553,11.994081497192383,14.222431182861328,1269.783935546875,0.8084368705749512,0.15422376990318298,443.46881103515625,0.12975534796714783,5.196506500244141,8.167497634887695,628.8906860351562,0.09543509036302567,2mgml,flu,roi1,19161.74141210697,3579.0561373390556,25198.72031402588,36450.331481933594,492.6209442060086,22357.220024108887,28780.722288984263,11964.088011444921,3579.0560801144493,22754.166554772295,27071.458655221744,50476.32192010742,50234.415855432475,64995.1012644064,62088.78309276044,64719.8112487793,15365.989140811456,31085.73788743426,35392.928555443665,30167.485092989984,17910.574353810003,18748.083529148484,18891.0,3268.0,24410.0,36443.0,161.0,22322.0,27674.0,11836.0,3268.0,20732.0,25913.0,50013.5,49893.0,65030.0,62040.0,65535.0,12759.0,29561.5,35371.5,29203.0,18287.0,18645.0,4169.741749284213,1655.2432001754296,3572.27004534521,206.69058428761437,1279.1265640116287,338.4805899677072,5609.588518706155,3678.459786087378,1655.2431234108603,11299.559565923928,8832.934706864407,4662.897592690992,4913.851173871076,255.05158321231062,1148.7905591533943,3386.6331579801736,10708.861346315378,11130.291931726404,3715.3226026297602,8579.654385130554,4482.822279509377,3367.2695615630296,D1,N2,t,appliedMASKiso_2mgml_roi1_8bit.ome
appliedMASKiso_flu_2mgml_roi1_8bit.ome,2,59.73949792,55.931625,0.925056458,3.705775,42.017,44.5295,0.92689,3.59965,48.0,52.49594465,29.92274584,0.033960669,0.918821573,2.0,4775,25.4498,3902,109,35.7982,31,1.3033,0.0202,0.1434,0.2059,131072,0.6159547567367554,1117.4449462890625,0.53419429063797,12.995626449584961,16.109926223754883,1312.08984375,0.7842699289321899,0.6263113021850586,1104.230712890625,0.5623477697372437,12.75448989868164,14.442081451416016,1258.546875,0.798778235912323,0.17227333784103394,488.6618347167969,0.12693247199058533,5.775265693664551,9.392097473144531,659.2988891601562,0.11006078124046326,2mgml,flu,roi1,19193.405661381294,3572.213564992176,25497.574592590332,36454.73564910889,591.8587384665192,22377.07698059082,29096.936545621324,11988.319699994605,3572.213672907786,20995.6888900713,28365.577726218096,50294.942268809195,50057.27530062786,64991.22438012131,62050.511812280514,64441.39305114746,17597.119279082468,29501.04911141854,35420.405288922,31472.80521232396,17864.392625305947,18481.3834202405,18893.0,3311.0,24410.0,36443.0,216.0,22322.0,28483.0,11901.0,3311.0,19223.5,27641.0,49950.0,49816.5,65023.0,62018.5,65535.0,15290.0,27983.5,35355.5,30812.0,18148.5,18388.0,3981.4711693420154,1478.0087797395154,4190.00491272696,152.5614685125234,1486.735104783307,426.05802625504214,5152.291054806559,3293.2150193535763,1478.0087919903017,10066.348379695137,8460.213494262023,4080.983580051672,4309.124369514771,226.18945278949232,1009.3249375795527,4210.494288946115,11666.623918170737,10169.064505419414,3538.4790880048217,8278.151107267364,4250.09461535016,3186.2607830234,D1,N2,t,appliedMASKiso_2mgml_roi1_8bit.ome
appliedMASKiso_flu_2mgml_roi1_8bit.ome,3,62.60610833,53.127375,0.920859167,3.8511375,51.34,45.544,0.922335,3.7528,48.0,51.52313186,19.7809195,0.031164459,0.860252055,3.0,4647,26.2059,3824,126,30.3492,27,1.298,0.0274,0.1488,0.198,131072,0.603294849395752,1158.71630859375,0.5216195583343506,13.549345016479492,16.598556518554688,1332.56640625,0.7758727669715881,0.6062079668045044,1146.6556396484375,0.5447181463241577,13.331401824951172,15.097358703613281,1285.657958984375,0.7863948345184326,0.17886359989643097,517.1803588867188,0.13643892109394073,6.132594585418701,9.903919219970703,684.4723510742188,0.11523616313934326,2mgml,flu,roi1,19211.482493463885,3597.150342039801,25670.72728729248,36456.05228424072,672.7394796849088,22390.264205932617,29281.873548922056,12013.918843283582,3597.150290215589,20462.468908596915,28790.102093698177,50238.827190239404,49992.939252576,64986.09032654944,62034.00015379095,64237.872215270996,18653.72140950347,28964.96052699031,35427.17465525196,31971.739427860695,17855.765725124314,18384.725175577998,18871.0,3339.0,24410.0,36443.0,231.0,22322.0,28715.5,11930.0,3339.0,18788.0,28071.5,49943.0,49785.0,65018.0,62008.0,65535.0,16206.0,27460.0,35325.0,31304.0,18073.0,18250.0,3986.164666864578,1496.6705444549175,4615.099220378806,174.92669094165458,1739.9651368086413,502.28518901763374,5113.667695462776,3238.940687349259,1496.6705639720608,9684.864548267597,8556.780241057004,3905.528878658575,4139.463253765188,226.2786793903384,974.742014758256,4816.602857851302,12293.852416838274,9898.332642000392,3526.538828843667,8417.644471888327,4274.624029466552,3164.037399816191,D1,N2,t,appliedMASKiso_2mgml_roi1_8bit.ome
appliedMASKiso_flu_2mgml_roi1_8bit.ome,4,60.08998372,59.79890698,0.91831814,3.807746512,46.169,48.129,0.92775,3.6215,43.0,49.87438719,34.69176188,0.040092231,0.720796315,4.0,4590,26.5562,3669,112,32.7589,28,1.2888,0.021,0.1377,0.2158,131072,0.6277735829353333,1103.195068359375,0.5354004502296448,12.774493217468262,15.794280052185059,1315.1876220703125,0.7909166216850281,0.6341297626495361,1085.82763671875,0.559345006942749,12.480446815490723,14.429441452026367,1286.7659912109375,0.8029413819313049,0.17976784706115723,533.3102416992188,0.13854900002479553,6.245739936828613,9.855057716369629,721.5087280273438,0.11364903301000595,2mgml,flu,roi1,19723.26041435852,3755.1810676633013,25600.16332244873,36454.88423156738,748.1866458414681,22389.830421447754,29844.47319685391,12316.562168795672,3755.1810118815197,19865.041158874363,29433.91086071289,49893.95291380456,49606.06580988256,64960.861677376466,61938.95191668513,64314.23861694336,18944.190974262547,28521.57123864392,35894.065699091516,32569.82328331567,18391.883946377133,18822.75409926878,19364.0,3391.0,24410.0,36443.0,253.0,22322.0,29059.0,12054.0,3391.0,18619.5,28599.0,49757.0,49594.5,65010.0,61966.5,65535.0,16805.0,27466.0,35780.0,31792.0,18463.0,18852.5,4086.6378572124813,1653.627807880551,4484.475677455543,181.4423133525386,1884.3196477261718,506.03327900141187,5250.653322756462,3351.798957765085,1653.6277549764898,9026.105380287361,8730.56739336406,3783.4619564803766,4070.1479597612206,245.47362722364198,973.2328420069349,4660.408251692252,12115.511535513,9457.486948753949,3559.7153862606883,8497.07476873601,4415.892405791033,3280.869564969061,D1,N2,t,appliedMASKiso_2mgml_roi1_8bit.ome
